"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.549362114E1,8.111070633E0,-6.255735874E0,1.373958778E1,1.713767693E1
3.549609578E1,7.450352192E0,-7.127321243E0,1.356251907E1,1.703667748E1
3.549857052E1,6.447161674E0,-7.938787460E0,1.203978634E1,1.579704704E1
3.550104536E1,5.494519234E0,-8.551649094E0,9.688838005E0,1.404257903E1
3.550351984E1,4.749752998E0,-8.961120605E0,6.971488953E0,1.230705059E1
3.550599422E1,4.163212299E0,-9.270093918E0,4.354937077E0,1.105587875E1
3.550846890E1,3.976572037E0,-9.593125343E0,2.489732027E0,1.067894866E1
3.551094354E1,4.129712582E0,-1.005523872E1,1.661516190E0,1.099649889E1
3.551341791E1,4.390829563E0,-1.069681454E1,1.561017632E0,1.166781906E1
3.551589219E1,4.709074974E0,-1.157318592E1,1.857727647E0,1.263191084E1
3.551836672E1,4.936692238E0,-1.263619709E1,2.343769789E0,1.376726785E1
3.552084114E1,4.922335148E0,-1.387388515E1,2.736491680E0,1.497339171E1
3.552331568E1,4.747360229E0,-1.517139244E1,3.037987471E0,1.618449708E1
3.552579036E1,4.369294167E0,-1.644257927E1,3.363710403E0,1.734253996E1
3.552826474E1,3.703790426E0,-1.768056679E1,3.713361740E0,1.844205956E1
3.553073906E1,2.777169704E0,-1.875763512E1,3.768396616E0,1.933293459E1
3.553321354E1,1.465304732E0,-1.938515282E1,3.040380239E0,1.967676751E1
3.553568823E1,-6.939185411E-2,-1.940190315E1,1.314257860E0,1.944648901E1
3.553816297E1,-1.201795220E0,-1.893021774E1,-1.261615753E0,1.901023750E1
3.554063718E1,-1.867298961E0,-1.813759613E1,-4.141676903E0,1.869793268E1
3.554311135E1,-2.068595171E0,-1.712273979E1,-6.669992924E0,1.849205531E1
3.554558594E1,-1.980060697E0,-1.593500233E1,-8.487042427E0,1.816245657E1
3.554806041E1,-1.864906192E0,-1.471167183E1,-9.411270142E0,1.756368893E1
3.555053484E1,-1.836192250E0,-1.348834133E1,-9.518947601E0,1.661075908E1
3.555300937E1,-1.968096614E0,-1.223868942E1,-9.107083321E0,1.538173884E1
3.555548422E1,-2.169093609E0,-1.095314598E1,-8.324331284E0,1.392734236E1
3.555795906E1,-2.398804665E0,-9.655338287E0,-7.141678333E0,1.224677062E1
3.556043344E1,-2.609672308E0,-8.365009308E0,-5.827121258E0,1.052326529E1
3.556290802E1,-2.755634308E0,-7.175177574E0,-4.479363918E0,8.896144939E0
3.556538255E1,-2.882453918E0,-6.085845470E0,-3.227319479E0,7.467372142E0
3.556785656E1,-3.016452074E0,-5.187938690E0,-2.322234392E0,6.434785431E0
3.557033094E1,-3.241676569E0,-4.453042984E0,-1.857727647E0,5.812848768E0
3.557280531E1,-3.480958700E0,-3.923929930E0,-1.759621978E0,5.532681906E0
3.557527958E1,-3.672683716E0,-3.543172121E0,-2.059023857E0,5.502931364E0
3.557775411E1,-3.763610840E0,-3.301496983E0,-2.576172590E0,5.630392002E0
3.558022870E1,-3.756432533E0,-3.129213810E0,-3.272783279E0,5.883355746E0
3.558270323E1,-3.636492252E0,-3.009273529E0,-3.943072557E0,6.150416593E0
3.558517771E1,-3.385245800E0,-2.911167860E0,-4.424329281E0,6.285656451E0
3.558765218E1,-3.114856958E0,-2.884846687E0,-4.572684288E0,6.239720817E0
3.559012672E1,-2.844168901E0,-2.829811811E0,-4.362115860E0,5.926650522E0
3.559260120E1,-2.576172590E0,-2.796312332E0,-3.797110319E0,5.373460212E0
3.559507552E1,-2.353341103E0,-2.772384167E0,-2.935096025E0,4.673234104E0
3.559754969E1,-2.214557409E0,-2.717349291E0,-1.867298961E0,3.971782609E0
3.560002396E1,-2.188236237E0,-2.667099953E0,-5.961119533E-1,3.501021200E0
3.560249823E1,-2.346162558E0,-2.698206663E0,9.098708034E-1,3.689534228E0
3.560497245E1,-2.779562712E0,-2.875275612E0,2.518445730E0,4.726071054E0
3.560744682E1,-3.473780155E0,-3.291925669E0,3.873680830E0,6.157055006E0
3.560992120E1,-4.268795490E0,-3.931108475E0,4.589433670E0,7.398589743E0
3.561239541E1,-4.917549610E0,-4.682754040E0,4.486542225E0,8.138767763E0
3.561486958E1,-5.257330418E0,-5.496912003E0,3.638885021E0,8.431906598E0
3.561734385E1,-5.226223946E0,-6.279664040E0,2.307877541E0,8.489634617E0
3.561981838E1,-4.924727917E0,-6.961917400E0,6.918248534E-1,8.555691706E0
3.562229286E1,-4.517649174E0,-7.572386265E0,-1.007976532E0,8.875032647E0
3.562476750E1,-4.122534275E0,-8.103892326E0,-2.564208508E0,9.446879112E0
3.562724234E1,-3.794717550E0,-8.601898193E0,-3.852145433E0,1.016029322E1
3.562971703E1,-3.638885021E0,-9.154939651E0,-4.919942379E0,1.101182261E1
3.563219135E1,-3.663112402E0,-9.748658180E0,-5.633302689E0,1.184013632E1
3.563466541E1,-3.782753468E0,-1.039292622E1,-6.023632050E0,1.259389861E1
3.563713958E1,-4.041178226E0,-1.112542915E1,-6.188736439E0,1.335689912E1
3.563961416E1,-4.354937077E0,-1.185075283E1,-6.073881149E0,1.401063353E1
3.564208890E1,-4.864907742E0,-1.263619709E1,-5.755336761E0,1.471273956E1
3.564456338E1,-5.535196781E0,-1.344766331E1,-5.214259624E0,1.544883670E1
3.564703760E1,-6.363412857E0,-1.432403469E1,-4.261617184E0,1.624291766E1
3.564951198E1,-7.325925827E0,-1.525753403E1,-2.753241539E0,1.714764919E1
3.565198656E1,-8.333902359E0,-1.606929970E1,-8.282157183E-1,1.812076882E1
3.565446073E1,-9.370592117E0,-1.683769417E1,1.340578914E0,1.931613557E1
3.565693479E1,-1.039771175E1,-1.755823326E1,3.413959742E0,2.068958883E1
3.565940922E1,-1.128096199E1,-1.815673828E1,5.056333542E0,2.196574054E1
3.566188364E1,-1.187228870E1,-1.856620979E1,5.951847076E0,2.282717391E1
3.566435771E1,-1.215015507E1,-1.870738602E1,6.064310074E0,2.311641011E1
3.566683161E1,-1.216211891E1,-1.857817459E1,5.532804012E0,2.288400375E1
3.566930583E1,-1.196800137E1,-1.824796486E1,4.637290478E0,2.230976784E1
3.567178026E1,-1.165932751E1,-1.775235176E1,3.591028690E0,2.154022744E1
3.567425495E1,-1.120439243E1,-1.712513161E1,2.528316259E0,2.062040071E1
3.567672937E1,-1.061067295E1,-1.635643768E1,1.537089467E0,1.955714903E1
3.567920333E1,-9.981060982E0,-1.549711609E1,7.325028181E-1,1.844773010E1
3.568167760E1,-9.332307816E0,-1.458963776E1,1.555334777E-1,1.731974855E1
3.568415198E1,-8.599505424E0,-1.361755371E1,-1.435693651E-1,1.610620610E1
3.568662620E1,-7.917252064E0,-1.264098263E1,-2.775674164E-1,1.491825612E1
3.568910026E1,-7.237390995E0,-1.172154045E1,-2.850449979E-1,1.377880944E1
3.569157458E1,-6.531209469E0,-1.084277630E1,-1.938186288E-1,1.265938627E1
3.569404916E1,-5.805585861E0,-1.004566765E1,-3.110669367E-2,1.160263907E1
3.569652380E1,-5.094618320E0,-9.363413811E0,1.124626622E-1,1.066026744E1
3.569899849E1,-4.462614059E0,-8.839086533E0,3.472583890E-1,9.907823341E0
3.570147307E1,-3.998107433E0,-8.463114738E0,7.396813035E-1,9.389158778E0
3.570394765E1,-3.512065411E0,-8.233403206E0,1.237687469E0,9.036337868E0
3.570642213E1,-3.076272726E0,-8.134998322E0,1.833799481E0,8.888445990E0
3.570889630E1,-2.731706142E0,-8.070392609E0,2.415554523E0,8.855978713E0
3.571137068E1,-2.410768747E0,-8.022536278E0,2.932703257E0,8.875451688E0
3.571384489E1,-2.126022816E0,-8.008178711E0,3.327818155E0,8.928900994E0
3.571631916E1,-1.992024899E0,-8.099106789E0,3.567100286E0,9.071267741E0
3.571879354E1,-2.056631088E0,-8.278866768E0,3.722932816E0,9.307502089E0
3.572126802E1,-2.310270309E0,-8.496614456E0,3.773182154E0,9.579494229E0
3.572374234E1,-2.533101797E0,-8.644968987E0,3.794717550E0,9.775069042E0
3.572621646E1,-2.793919563E0,-8.750552177E0,3.730111361E0,9.914226177E0
3.572869062E1,-3.014059305E0,-8.810373306E0,3.588635683E0,9.979255351E0
3.573116500E1,-3.241676569E0,-8.836693764E0,3.437887907E0,1.002071339E1
3.573363958E1,-3.449851990E0,-8.810373306E0,3.203391314E0,9.989287885E0
3.573611432E1,-3.564707518E0,-8.724231720E0,2.970988512E0,9.881605716E0
3.573858870E1,-3.672683716E0,-8.621041298E0,2.719742060E0,9.757456411E0
3.574106265E1,-3.801896095E0,-8.513363838E0,2.451446772E0,9.640610408E0
3.574353651E1,-3.773182154E0,-8.362615585E0,2.171486616E0,9.427915842E0
3.574601052E1,-3.749253988E0,-8.202297211E0,1.845763564E0,9.205510748E0
3.574848495E1,-3.687040567E0,-8.044071198E0,1.549053550E0,8.983368882E0
3.575095948E1,-3.602992773E0,-7.883752346E0,1.242473125E0,8.756645901E0
3.575343396E1,-3.490530014E0,-7.704290867E0,1.010369420E0,8.518259441E0
3.575590823E1,-3.313461065E0,-7.534101009E0,8.811569214E-1,8.277568470E0
3.575838239E1,-3.141177893E0,-7.376174927E0,8.428717852E-1,8.061351496E0
3.576085661E1,-2.954238653E0,-7.258926392E0,9.146564603E-1,7.890255688E0
3.576333073E1,-2.803490877E0,-7.158428192E0,1.070189953E0,7.761956056E0
3.576580484E1,-2.604886532E0,-7.017251492E0,1.297508121E0,7.596761130E0
3.576827885E1,-2.453839540E0,-6.911668301E0,1.546660781E0,7.495641851E0
3.577075302E1,-2.348555326E0,-6.803991318E0,1.840977907E0,7.429617058E0
3.577322708E1,-2.348555326E0,-6.672386169E0,2.164308071E0,7.397342681E0
3.577570109E1,-2.415554523E0,-6.533602238E0,2.472982168E0,7.391786162E0
3.577817547E1,-2.520838737E0,-6.430411816E0,2.700599432E0,7.416067782E0
3.578064984E1,-2.679064035E0,-6.334698677E0,2.863311291E0,7.450123689E0
3.578312416E1,-2.844168901E0,-6.205486298E0,2.990130901E0,7.452398254E0
3.578559838E1,-3.057130098E0,-6.119344711E0,3.069094181E0,7.497450448E0
3.578807281E1,-3.258426189E0,-6.059524059E0,3.098107100E0,7.545425148E0
3.579054734E1,-3.454637766E0,-5.978168488E0,3.066701412E0,7.554977042E0
3.579302172E1,-3.540779352E0,-5.865406513E0,3.011666298E0,7.483999324E0
3.579549578E1,-3.545564890E0,-5.769693375E0,2.944667339E0,7.384541811E0
3.579796984E1,-3.543172121E0,-5.702694416E0,2.839383125E0,7.289505389E0
3.580044437E1,-3.516851187E0,-5.647659779E0,2.681456804E0,7.173180176E0
3.580291906E1,-3.514458179E0,-5.618945599E0,2.489732027E0,7.079740921E0
3.580539364E1,-3.466601849E0,-5.602196217E0,2.305484533E0,6.979770036E0
3.580786812E1,-3.413959742E0,-5.551946640E0,2.097309113E0,6.846746536E0
3.581034255E1,-3.356531858E0,-5.530411243E0,1.864906192E0,6.732728254E0
3.581281661E1,-3.339782238E0,-5.506483078E0,1.661516190E0,6.651025284E0
3.581529041E1,-3.342175007E0,-5.506483078E0,1.510768414E0,6.616185522E0
3.581776437E1,-3.334996462E0,-5.496912003E0,1.405484200E0,6.581309049E0
3.582023844E1,-3.330210924E0,-5.492125988E0,1.321436286E0,6.557434447E0
3.582271239E1,-3.325425386E0,-5.520840168E0,1.244866014E0,6.564131439E0
3.582518666E1,-3.354139090E0,-5.566303730E0,1.180259824E0,6.605073769E0
3.582766062E1,-3.394817114E0,-5.690730572E0,1.144367456E0,6.724490654E0
3.583013479E1,-3.454637766E0,-5.846263885E0,1.089332461E0,6.877497272E0
3.583260963E1,-3.519243956E0,-5.994917870E0,1.007976532E0,7.024253339E0
3.583508416E1,-3.619742393E0,-6.155237198E0,8.931210637E-1,7.196328591E0
3.583755844E1,-3.730111361E0,-6.325127602E0,7.875377536E-1,7.385200448E0
3.584003297E1,-3.811467409E0,-6.476174355E0,6.966105103E-1,7.546746603E0
3.584250755E1,-3.844966888E0,-6.576673031E0,6.176473498E-1,7.643159476E0
3.584498177E1,-3.823431492E0,-6.650850773E0,5.195416212E-1,7.689107092E0
3.584745583E1,-3.816252947E0,-6.708278179E0,4.214358926E-1,7.729320209E0
3.584992984E1,-3.797110319E0,-6.720242500E0,2.751746178E-1,7.723692582E0
3.585240349E1,-3.715754509E0,-6.715456963E0,1.124626622E-1,7.675730691E0
3.585487724E1,-3.648755312E0,-6.739385128E0,-1.435693540E-2,7.663741472E0
3.585735114E1,-3.600599766E0,-6.744170666E0,-1.411765367E-1,7.646442798E0
3.585982515E1,-3.567100286E0,-6.756134510E0,-2.560320199E-1,7.644286125E0
3.586229932E1,-3.492922783E0,-6.813562393E0,-3.568296731E-1,7.665015947E0
3.586477364E1,-3.363710403E0,-6.880561352E0,-4.453641176E-1,7.671702640E0
3.586724781E1,-3.246462107E0,-6.952346325E0,-5.530411601E-1,7.692885685E0
3.586972224E1,-3.141177893E0,-7.029215813E0,-6.822535396E-1,7.729317136E0
3.587219687E1,-3.028416157E0,-7.089035988E0,-8.210372925E-1,7.752408522E0
3.587467151E1,-2.918346405E0,-7.146463871E0,-9.553344250E-1,7.778261725E0
3.587714630E1,-2.777169704E0,-7.189534664E0,-1.082154036E0,7.782874637E0
3.587962083E1,-2.635993242E0,-7.213462830E0,-1.192223907E0,7.771994867E0
3.588209531E1,-2.451446772E0,-7.208677292E0,-1.290329576E0,7.722665990E0
3.588456953E1,-2.252842426E0,-7.182356358E0,-1.376471281E0,7.652203280E0
3.588704364E1,-2.099701881E0,-7.163213730E0,-1.462911963E0,7.606608334E0
3.588951765E1,-1.980060697E0,-7.187141895E0,-1.532303810E0,7.610755807E0
3.589199166E1,-1.845763564E0,-7.230212688E0,-1.546660781E0,7.620694078E0
3.589446599E1,-1.735693693E0,-7.306783199E0,-1.517946839E0,7.661975980E0
3.589694031E1,-1.632802367E0,-7.359425068E0,-1.443769336E0,7.675392550E0
3.589941468E1,-1.539482236E0,-7.416852951E0,-1.266401410E0,7.680070689E0
3.590188932E1,-1.419841170E0,-7.435995579E0,-1.031904817E0,7.640340748E0
3.590436390E1,-1.290329576E0,-7.452745438E0,-8.138588071E-1,7.607281455E0
3.590683812E1,-1.201795220E0,-7.464709282E0,-6.008976102E-1,7.584673648E0
3.590931245E1,-1.091725349E0,-7.510172844E0,-3.329014480E-1,7.596405976E0
3.591178661E1,-9.649057388E-1,-7.565207958E0,-4.785645287E-3,7.626495751E0
3.591426047E1,-9.433703423E-1,-7.649255753E0,3.951148391E-1,7.717329649E0
3.591673442E1,-9.361918569E-1,-7.709076405E0,8.859425783E-1,7.816086518E0
3.591920833E1,-9.290133715E-1,-7.795217991E0,1.345364571E0,7.964828636E0
3.592168245E1,-9.601200819E-1,-7.878966808E0,1.790728688E0,8.136747371E0
3.592415687E1,-1.024726272E0,-7.936394691E0,2.204986095E0,8.300505305E0
3.592663125E1,-1.108475089E0,-8.027321815E0,2.674278498E0,8.533368505E0
3.592910531E1,-1.108475089E0,-8.027321815E0,2.674278498E0,8.533368505E0
3.593157948E1,-1.443769336E0,-8.123034477E0,3.464209080E0,8.948122907E0
3.593405401E1,-1.718943954E0,-8.192725182E0,3.727718592E0,9.163591005E0
3.593652864E1,-2.070987940E0,-8.307580948E0,3.861716747E0,9.392430382E0
3.593900323E1,-2.501696110E0,-8.518149376E0,3.900001764E0,9.696770905E0
3.594147760E1,-3.014059305E0,-8.740981102E0,3.835395575E0,1.000997319E1
3.594395224E1,-3.464209080E0,-8.953942299E0,3.701397419E0,1.028951749E1
3.594642698E1,-3.933501244E0,-9.138189316E0,3.495315790E0,1.054495939E1
3.594890125E1,-4.462614059E0,-9.284450531E0,3.155534744E0,1.077373405E1
3.595137541E1,-4.953442097E0,-9.428020477E0,2.726920605E0,1.099364611E1
3.595384968E1,-5.444269657E0,-9.499805450E0,2.324627161E0,1.119331350E1
3.595632401E1,-5.867799282E0,-9.528518677E0,1.915155411E0,1.135304174E1
3.595879833E1,-6.236593246E0,-9.485447884E0,1.584945917E0,1.146214947E1
3.596127255E1,-6.564708710E0,-9.399306297E0,1.295115232E0,1.153775033E1
3.596374692E1,-6.847062111E0,-9.265308380E0,1.091725349E0,1.157238364E1
3.596622120E1,-7.103393078E0,-9.116654396E0,9.792626500E-1,1.159872993E1
3.596869536E1,-7.309175968E0,-8.906085968E0,9.242277741E-1,1.155840030E1
3.597116984E1,-7.524529934E0,-8.707481384E0,9.098708034E-1,1.154411745E1
3.597364385E1,-7.711469173E0,-8.506185532E0,8.715856671E-1,1.151440883E1
3.597611734E1,-7.979465485E0,-8.307580948E0,8.114659786E-1,1.154756458E1
3.597859114E1,-8.298009872E0,-8.132605553E0,7.660023570E-1,1.164401136E1
3.598106562E1,-8.673683167E0,-7.960322857E0,7.181459069E-1,1.179471293E1
3.598354000E1,-9.090332985E0,-7.826324463E0,5.961119533E-1,1.201003155E1
3.598601406E1,-9.530911446E0,-7.689933777E0,4.716851711E-1,1.225544130E1
3.598848828E1,-9.983454704E0,-7.603792191E0,3.448655605E-1,1.255412107E1
3.599096239E1,-1.050299549E1,-7.565207958E0,2.608176768E-1,1.294655597E1
3.599343651E1,-1.100818062E1,-7.505387306E0,1.938186288E-1,1.332473057E1
3.599591062E1,-1.145803165E1,-7.462316513E0,1.292124242E-1,1.367440503E1
3.599838479E1,-1.185553932E1,-7.435995579E0,1.244267747E-1,1.399511789E1
3.600085948E1,-1.217169094E1,-7.388139248E0,1.962114573E-1,1.423984413E1
3.600333411E1,-1.238943768E1,-7.390532017E0,3.376871049E-1,1.443025163E1
3.600580844E1,-1.251386452E1,-7.412067413E0,5.745765567E-1,1.455560671E1
3.600828255E1,-1.249472141E1,-7.438388348E0,8.596215248E-1,1.456662739E1
3.601075708E1,-1.233918858E1,-7.519744396E0,1.199402332E0,1.449967918E1
3.601323182E1,-1.208794212E1,-7.632505894E0,1.563410521E0,1.438115932E1
3.601570609E1,-1.173111248E1,-7.797610760E0,1.941476464E0,1.421939044E1
3.601818031E1,-1.132642555E1,-7.950751305E0,2.336591244E0,1.403431583E1
3.602065443E1,-1.085952663E1,-8.195118904E0,2.738884687E0,1.387770809E1
3.602312844E1,-1.040728283E1,-8.472685814E0,3.107678413E0,1.377518079E1
3.602560239E1,-1.000498962E1,-8.824729919E0,3.423531055E0,1.377302583E1
3.602807677E1,-9.645767212E0,-9.181260109E0,3.682255030E0,1.381648886E1
3.603055120E1,-9.327521324E0,-9.542876244E0,3.868895054E0,1.389379322E1
3.603302536E1,-9.071190834E0,-9.870991707E0,3.983750582E0,1.398546564E1
3.603549984E1,-8.918049812E0,-1.020837975E1,4.010071754E0,1.413588713E1
3.603797463E1,-8.800801277E0,-1.044796085E1,3.957429647E0,1.422234997E1
3.604044943E1,-8.834300995E0,-1.063699436E1,3.823431492E0,1.434605003E1
3.604292406E1,-8.997013092E0,-1.082124138E1,3.574278831E0,1.451967557E1
3.604539864E1,-9.284450531E0,-1.099621677E1,3.189034462E0,1.474068336E1
3.604787333E1,-9.676874161E0,-1.113260746E1,2.717349291E0,1.499869426E1
3.605034760E1,-1.017488003E1,-1.123789120E1,2.111665964E0,1.530612672E1
3.605282177E1,-1.075424194E1,-1.135513973E1,1.407876968E0,1.570270791E1
3.605529599E1,-1.138385391E1,-1.142453194E1,6.176473498E-1,1.613981252E1
3.605777015E1,-1.202064323E1,-1.153490067E1,-1.459621787E-1,1.666046524E1
3.606024422E1,-1.265294743E1,-1.165214920E1,-8.524430394E-1,1.722197197E1
3.606271833E1,-1.316501141E1,-1.171196938E1,-1.486840129E0,1.768328153E1
3.606519286E1,-1.352662659E1,-1.172393322E1,-1.970489502E0,1.800841653E1
3.606766750E1,-1.384995651E1,-1.177418327E1,-2.305484533E0,1.832397190E1
3.607014182E1,-1.409881020E1,-1.181964684E1,-2.422732830E0,1.855667359E1
3.607261614E1,-1.412273788E1,-1.175743294E1,-2.276770830E0,1.851682046E1
3.607509062E1,-1.399831200E1,-1.168086243E1,-1.903191328E0,1.833077803E1
3.607756479E1,-1.371087360E1,-1.148913765E1,-1.378864050E0,1.794128214E1
3.608003854E1,-1.326820183E1,-1.122353458E1,-7.396813035E-1,1.739425298E1
3.608251224E1,-1.272712421E1,-1.094836044E1,-1.196411345E-2,1.678828253E1
3.608498614E1,-1.215494061E1,-1.066570759E1,6.990033388E-1,1.618605897E1
3.608746005E1,-1.159472084E1,-1.045753193E1,1.297508121E0,1.566783497E1
3.608993396E1,-1.105125141E1,-1.032802105E1,1.702194214E0,1.522155188E1
3.609240781E1,-1.056042385E1,-1.029930687E1,1.898405671E0,1.487286852E1
3.609488218E1,-1.011505985E1,-1.033519936E1,1.879263043E0,1.458294933E1
3.609735692E1,-9.712766647E0,-1.043599701E1,1.668694735E0,1.435382916E1
3.609983130E1,-9.375378609E0,-1.053410244E1,1.256830096E0,1.415784801E1
3.610230505E1,-9.059226990E0,-1.065135098E1,7.588238716E-1,1.400345261E1
3.610477896E1,-8.779266357E0,-1.074227810E1,1.555334777E-1,1.387430168E1
3.610725307E1,-8.518149376E0,-1.085474110E1,-4.908277392E-1,1.380670797E1
3.610972693E1,-8.192725182E0,-1.091934681E1,-1.067797065E0,1.369281093E1
3.611220083E1,-7.797610760E0,-1.095314598E1,-1.544267893E0,1.353362124E1
3.611467484E1,-7.244569778E0,-1.092652512E1,-1.855334878E0,1.324065746E1
3.611714885E1,-6.562315941E0,-1.083320522E1,-2.020738840E0,1.282597799E1
3.611962297E1,-5.788836002E0,-1.070160007E1,-1.965703845E0,1.232472547E1
3.612209713E1,-4.994120121E0,-1.060349464E1,-1.723729610E0,1.184679612E1
3.612457120E1,-4.191926003E0,-1.053410244E1,-1.347757339E0,1.141735555E1
3.612704552E1,-3.480958700E0,-1.053170967E1,-8.931210637E-1,1.112796690E1
3.612951958E1,-2.848954439E0,-1.060828018E1,-3.233301640E-1,1.098893499E1
3.613199333E1,-2.255235434E0,-1.077817059E1,3.376871049E-1,1.101676362E1
3.613446724E1,-1.817049742E0,-1.102732277E1,1.053440213E0,1.122556250E1
3.613694125E1,-1.505982757E0,-1.136710358E1,1.790728688E0,1.160541843E1
3.613941515E1,-1.173081279E0,-1.174786186E1,2.542673111E0,1.207698491E1
3.614188916E1,-9.601200819E-1,-1.220279694E1,3.169891834E0,1.264429903E1
3.614436318E1,-9.505487680E-1,-1.269841099E1,3.550350666E0,1.321961325E1
3.614683745E1,-1.063011408E0,-1.323230934E1,3.742075443E0,1.379228525E1
3.614931198E1,-1.211366415E0,-1.377817154E1,3.777967930E0,1.433800758E1
3.615178661E1,-1.438983679E0,-1.434556961E1,3.675076485E0,1.487858288E1
3.615426109E1,-1.891227245E0,-1.490578938E1,3.464209080E0,1.541946957E1
3.615673510E1,-2.453839540E0,-1.543729496E1,3.191427231E0,1.595357678E1
3.615920932E1,-3.033201694E0,-1.589910984E1,2.836990356E0,1.643260541E1
3.616168349E1,-3.610171080E0,-1.628944016E1,2.496910334E0,1.687049961E1
3.616415745E1,-4.086641788E0,-1.663669777E1,2.283949137E0,1.728284633E1
3.616663187E1,-4.508078098E0,-1.698604965E1,2.094916344E0,1.769851195E1
3.616910666E1,-4.771587372E0,-1.728784370E1,1.948654890E0,1.803981269E1
3.617158130E1,-5.070690155E0,-1.759891129E1,1.893620014E0,1.841247875E1
3.617405562E1,-5.386841774E0,-1.790549278E1,1.996810555E0,1.880457361E1
3.617652974E1,-5.511268616E0,-1.817588043E1,2.197807550E0,1.911980830E1
3.617900401E1,-5.530411243E0,-1.842742538E1,2.470589399E0,1.939740361E1
3.618147859E1,-5.494519234E0,-1.870499420E1,2.777169704E0,1.969211063E1
3.618395307E1,-5.379663467E0,-1.902593040E1,3.114856958E0,2.001572234E1
3.618642750E1,-5.164010525E0,-1.934896278E1,3.430709362E0,2.031795099E1
3.618890203E1,-4.958227634E0,-1.965793610E1,3.651148319E0,2.059974167E1
3.619137682E1,-4.560719967E0,-1.992623138E1,3.799503326E0,2.079161103E1
3.619385161E1,-4.170390606E0,-2.015115547E1,3.921537161E0,2.094850062E1
3.619632625E1,-3.763610840E0,-2.038804626E1,3.974179268E0,2.110998100E1
3.619880078E1,-3.464209080E0,-2.063002014E1,3.943072557E0,2.128723319E1
3.620127510E1,-3.030808926E0,-2.085494423E1,3.931108475E0,2.143753986E1
3.620374963E1,-2.557030201E0,-2.108256149E1,3.828217030E0,2.157934309E1
3.620622432E1,-2.097309113E0,-2.130988121E1,3.677469254E0,2.172633248E1
3.620869870E1,-1.718943954E0,-2.150369835E1,3.488137245E0,2.185248069E1
3.621117281E1,-1.470090389E0,-2.160449600E1,3.174677372E0,2.188593132E1
3.621364682E1,-1.259222865E0,-2.164038849E1,2.901596546E0,2.187032964E1
3.621612047E1,-1.146760225E0,-2.154437637E1,2.691028118E0,2.174205245E1
3.621859422E1,-1.299900889E0,-2.128116608E1,2.413161755E0,2.145695975E1
