"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.780809390E-1,-2.528316259E0,-1.302293777E0,1.030409241E1,1.068937194E1
7.806048970E-1,-1.809871197E0,-1.127617717E0,9.703194618E0,9.934744147E0
7.831288550E-1,-1.086939692E0,-1.012762189E0,9.313164711E0,9.430915230E0
7.856528140E-1,-4.716851711E-1,-1.034297585E0,9.178867340E0,9.248992596E0
7.881767720E-1,2.970091105E-1,-1.168295622E0,9.605089188E0,9.680437354E0
7.907007300E-1,7.803592682E-1,-1.393221021E0,9.562018394E0,9.694442799E0
7.932246890E-1,1.027119160E0,-1.673480392E0,9.145368576E0,9.353784089E0
7.957486470E-1,1.043868899E0,-1.931905150E0,8.774480820E0,9.045077857E0
7.982726050E-1,9.553344250E-1,-2.152343988E0,8.458329201E0,8.780010329E0
8.007965640E-1,8.162516356E-1,-2.303091764E0,8.199904442E0,8.556221787E0
8.033205220E-1,6.391827464E-1,-2.372483730E0,7.969893932E0,8.340050535E0
8.058444800E-1,3.831507266E-1,-2.382055044E0,7.802396297E0,8.166907536E0
8.083684390E-1,1.004985496E-1,-2.374876499E0,7.742575645E0,8.099235518E0
8.108923970E-1,-1.507478207E-1,-2.396411896E0,7.725826263E0,8.090358851E0
8.134163550E-1,-3.616153300E-1,-2.386840582E0,7.771289825E0,8.137611392E0
8.159403140E-1,-5.243272781E-1,-2.405983210E0,7.845467091E0,8.222835774E0
8.184642720E-1,-6.008976102E-1,-2.401197433E0,7.962715626E0,8.338565056E0
8.209882300E-1,-6.607181430E-1,-2.379662037E0,8.137690544E0,8.504195862E0
8.235121890E-1,-6.678966284E-1,-2.350948334E0,8.290831566E0,8.643548578E0
8.260361470E-1,-6.391827464E-1,-2.305484533E0,8.369794846E0,8.705014605E0
8.285601050E-1,-5.650052428E-1,-2.283949137E0,8.379365921E0,8.703414722E0
8.310840640E-1,-5.315057039E-1,-2.250449657E0,8.365009308E0,8.678732782E0
8.336080220E-1,-5.745765567E-1,-2.216950178E0,8.381758690E0,8.689009440E0
8.361319800E-1,-7.277171612E-1,-2.173879385E0,8.472685814E0,8.777341781E0
8.386559390E-1,-1.029511929E0,-2.111665964E0,8.635397911E0,8.949252764E0
8.411798970E-1,-1.415055513E0,-2.035095692E0,8.827122688E0,9.168538135E0
8.437038550E-1,-1.852941990E0,-1.886441588E0,8.992227554E0,9.372951097E0
8.462278140E-1,-2.327019930E0,-1.747657895E0,9.087940216E0,9.542535682E0
8.487517720E-1,-2.820240498E0,-1.668694735E0,9.030512810E0,9.606688305E0
8.512757300E-1,-3.308675528E0,-1.580160260E0,8.985049248E0,9.704398497E0
8.537996890E-1,-3.777967930E0,-1.546660781E0,8.872586250E0,9.766677430E0
8.563236470E-1,-4.165605068E0,-1.486840129E0,8.767302513E0,9.819804097E0
8.588476050E-1,-4.500899315E0,-1.441376567E0,8.623434067E0,9.833579010E0
8.613715640E-1,-4.733003139E0,-1.415055513E0,8.463114738E0,9.799388343E0
8.638955220E-1,-4.848157883E0,-1.374078393E0,8.235795975E0,9.655105469E0
8.664194800E-1,-4.874478817E0,-1.321436286E0,7.986643791E0,9.449508804E0
8.689434390E-1,-4.900799751E0,-1.271187067E0,7.744968891E0,9.253015610E0
8.714673970E-1,-4.910371304E0,-1.230509043E0,7.584649563E0,9.118816142E0
8.739913550E-1,-4.924727917E0,-1.187438250E0,7.534101009E0,9.078856353E0
8.765153140E-1,-4.929513931E0,-1.132403374E0,7.519744396E0,9.062505216E0
8.790392720E-1,-4.991727352E0,-1.065404296E0,7.505387306E0,9.076522841E0
8.815632300E-1,-5.046761990E0,-9.720842242E-1,7.469494820E0,9.066868653E0
8.840871890E-1,-5.154438972E0,-8.715856671E-1,7.388139248E0,9.050552704E0
8.866111470E-1,-5.271687508E0,-7.636095285E-1,7.246962547E0,8.994012167E0
8.891351050E-1,-5.417948723E0,-6.439684033E-1,7.000202656E0,8.875342297E0
8.916590640E-1,-5.621338367E0,-5.123631358E-1,6.698707104E0,8.759830928E0
8.941830220E-1,-5.911169052E0,-3.927220106E-1,6.382555485E0,8.708223967E0
8.967069800E-1,-6.262914181E0,-2.584248483E-1,6.085845470E0,8.736612188E0
8.992309390E-1,-6.593422890E0,-1.914258152E-1,5.743372440E0,8.746210393E0
9.017548970E-1,-6.784848690E0,-1.459621787E-1,4.905585289E0,8.373783119E0
9.042788550E-1,-6.827919483E0,-6.460621208E-2,3.102892876E0,7.500173507E0
9.068028140E-1,-6.847062111E0,-7.657032460E-2,1.946262121E0,7.118711879E0
9.093267720E-1,-6.985845566E0,-1.292124242E-1,2.255235434E0,7.341990260E0
9.118507300E-1,-7.175177574E0,-1.794617027E-1,3.026023388E0,7.789235987E0
9.143746890E-1,-7.452745438E0,-1.842473447E-1,3.626920938E0,8.290471466E0
9.168986470E-1,-7.747361660E0,-2.033899277E-1,3.952643871E0,8.699791591E0
9.194226050E-1,-7.953144073E0,-2.656033039E-1,4.065106392E0,8.935778407E0
9.219465640E-1,-8.113463402E0,-3.927220106E-1,4.177569389E0,9.134254483E0
9.244705220E-1,-8.202297211E0,-5.410770178E-1,4.402793884E0,9.324968518E0
9.269944800E-1,-8.274081230E0,-6.631109715E-1,4.807479858E0,9.592288515E0
9.295184390E-1,-8.391329765E0,-7.803592682E-1,5.331807137E0,9.972539454E0
9.320423970E-1,-8.621041298E0,-8.066803217E-1,5.992525101E0,1.053012076E1
9.345663550E-1,-8.958727837E0,-7.588238716E-1,6.684350014E0,1.120335455E1
9.370903140E-1,-9.377771378E0,-5.721837282E-1,7.330711365E0,1.191676631E1
9.396142720E-1,-9.789336205E0,-2.922234535E-1,7.785646915E0,1.251130672E1
9.421382300E-1,-1.020837975E1,-2.871387079E-2,8.046463966E0,1.299836235E1
9.446621890E-1,-1.061785126E1,2.177468538E-1,8.079963684E0,1.334436181E1
9.471861470E-1,-1.101296616E1,4.262215197E-1,7.960322857E0,1.359536054E1
9.497101050E-1,-1.130010509E1,5.721837282E-1,7.835896015E0,1.376303149E1
9.522340640E-1,-1.147956657E1,7.037889361E-1,7.749754429E0,1.386847004E1
9.547580220E-1,-1.157557869E1,8.018946648E-1,7.706683636E0,1.392946624E1
9.572819800E-1,-1.163779163E1,8.787640929E-1,7.689933777E0,1.397660552E1
9.598059390E-1,-1.169282722E1,9.098708034E-1,7.692326546E0,1.402576062E1
9.623298970E-1,-1.174307632E1,9.170492887E-1,7.699504852E0,1.407207149E1
9.648538550E-1,-1.174546909E1,9.696913958E-1,7.711469173E0,1.408414365E1
9.673778140E-1,-1.165693474E1,1.005583763E0,7.735397339E0,1.402610773E1
9.699017720E-1,-1.146520996E1,1.060618639E0,7.771289825E0,1.389132452E1
9.724257300E-1,-1.123310566E1,1.113260746E0,7.819146156E0,1.373175367E1
9.749496890E-1,-1.096750259E1,1.151545882E0,7.902894974E0,1.356716330E1
9.774736470E-1,-1.070399284E1,1.165902853E0,7.981858253E0,1.340316580E1
9.799976050E-1,-1.040728283E1,1.163509965E0,7.996214867E0,1.317591528E1
9.825215640E-1,-1.006959629E1,1.156331539E0,7.979465485E0,1.289983494E1
9.850455220E-1,-9.736694336E0,1.165902853E0,7.912466049E0,1.260038353E1
9.875694800E-1,-9.437591553E0,1.134796143E0,7.838288784E0,1.232049787E1
9.900934390E-1,-9.157332420E0,1.096511006E0,7.807182312E0,1.208350815E1
9.926173970E-1,-8.920442581E0,1.058225870E0,7.823931694E0,1.191251632E1
9.951413550E-1,-8.707481384E0,1.010369420E0,7.881359577E0,1.178799844E1
9.976653140E-1,-8.525327682E0,9.553344250E-1,7.931608677E0,1.168350513E1
1.000189272E0,-8.369794846E0,8.883354068E-1,8.053643227E0,1.164919631E1
1.002713230E0,-8.245368004E0,8.306085467E-1,8.197511673E0,1.165655188E1
1.005237189E0,-8.147261620E0,7.540382147E-1,8.388936996E0,1.171839193E1
1.007761147E0,-8.089534760E0,6.942176819E-1,8.635397911E0,1.185295777E1
1.010285105E0,-8.099106789E0,6.511468887E-1,8.958727837E0,1.209455776E1
1.012809064E0,-8.130212784E0,6.104688644E-1,9.368199348E0,1.241918641E1
1.015333022E0,-8.166404724E0,5.817549825E-1,9.842277527E0,1.280230573E1
1.017856980E0,-8.283653259E0,5.817549825E-1,1.034477043E1,1.326542971E1
1.020380939E0,-8.460721970E0,5.793621540E-1,1.081884861E1,1.374652545E1
1.022904897E0,-8.685647011E0,5.937191248E-1,1.125942707E1,1.423262676E1
1.025428855E0,-8.953942299E0,6.200401783E-1,1.164736366E1,1.470437393E1
1.027952814E0,-9.186046600E0,6.750751138E-1,1.192971611E1,1.507173862E1
1.030476772E0,-9.349057198E0,7.636095285E-1,1.206879902E1,1.528541395E1
1.033000730E0,-9.497411728E0,8.258228898E-1,1.206879902E1,1.537981543E1
1.035524689E0,-9.607481956E0,8.644071817E-1,1.193689442E1,1.534732412E1
1.038048647E0,-9.612267494E0,9.290133715E-1,1.171436214E1,1.518173352E1
1.040572605E0,-9.554840088E0,9.744769931E-1,1.141735363E1,1.491980357E1
1.043096564E0,-9.485447884E0,9.840483069E-1,1.104885864E1,1.459518242E1
1.045620522E0,-9.435198784E0,9.314061999E-1,1.067049313E1,1.427409952E1
1.048144480E0,-9.578767776E0,8.668000102E-1,1.034237766E1,1.412334628E1
1.050668439E0,-9.710372925E0,7.971090674E-1,9.995418549E0,1.395833504E1
1.053192397E0,-9.818050385E0,7.660023570E-1,9.662516594E0,1.379656116E1
1.055716355E0,-9.842277527E0,8.018946648E-1,9.337093353E0,1.359024556E1
1.058240314E0,-9.763015747E0,8.066803217E-1,9.056833267E0,1.334141816E1
1.060764272E0,-9.636196136E0,7.995018363E-1,8.817551613E0,1.308604966E1
1.063288230E0,-9.466305733E0,7.923234105E-1,8.628219604E0,1.283296124E1
1.065812189E0,-9.270093918E0,7.372884750E-1,8.501399994E0,1.259968402E1
1.068336147E0,-9.087940216E0,6.463612318E-1,8.367402077E0,1.237020039E1
1.070860105E0,-8.925228119E0,5.458626747E-1,8.269295692E0,1.217944639E1
1.073384064E0,-8.767302513E0,4.477569461E-1,8.171190262E0,1.199309926E1
1.075908022E0,-8.623434067E0,3.568296731E-1,8.099106789E0,1.183581317E1
1.078431980E0,-8.393722534E0,1.842473447E-1,8.108677864E0,1.167215412E1
1.080955939E0,-8.309973717E0,7.657032460E-2,8.154440880E0,1.164287045E1
1.083479897E0,-8.508578300E0,6.699903309E-2,8.130212784E0,1.176863431E1
1.086003855E0,-8.877371788E0,1.124626622E-1,8.231010437E0,1.210660607E1
1.088527814E0,-9.356235504E0,2.368894368E-1,8.369794846E0,1.255582435E1
1.091051772E0,-9.830313683E0,4.334000051E-1,8.477471352E0,1.298808774E1
1.093575730E0,-1.029212856E1,6.990033388E-1,8.448758125E0,1.333409277E1
1.096099689E0,-1.069202900E1,1.019940615E0,8.242975235E0,1.353906953E1
1.098623595E0,-1.103450203E1,1.316650629E0,7.859824181E0,1.361141580E1
1.101147501E0,-1.124028397E1,1.563410521E0,7.325925827E0,1.350768023E1
1.103671407E0,-1.131685448E1,1.781157374E0,6.756134510E0,1.329996505E1
1.106195262E0,-1.126899815E1,1.953440547E0,6.188736439E0,1.300410350E1
1.108719116E0,-1.107278633E1,2.068595171E0,5.697908878E0,1.262346421E1
1.111242970E0,-1.082841969E1,2.121237278E0,5.331807137E0,1.225489648E1
1.113766824E0,-1.061306572E1,2.157129526E0,5.037190914E0,1.194418955E1
1.116290678E0,-1.049103165E1,2.171486616E0,4.819443703E0,1.174751619E1
1.118814532E0,-1.042642593E1,2.137987137E0,4.627718925E0,1.160590924E1
1.121338387E0,-1.040249729E1,2.073380709E0,4.441078663E0,1.149930594E1
1.123862241E0,-1.041206837E1,2.008774519E0,4.333401680E0,1.145533556E1
1.126386095E0,-9.638588905E0,1.484447360E0,4.110570431E0,1.058313608E1
1.128909949E0,-8.254939079E0,3.711866140E-1,3.890430450E0,9.133304320E0
1.131433803E0,-8.288438797E0,2.727817893E-1,4.024428368E0,9.217844178E0
1.133957657E0,-8.537292480E0,3.257229924E-1,4.273581028E0,9.552745844E0
1.136481512E0,-8.843872070E0,5.554339290E-1,4.515256405E0,9.945356728E0
1.139005366E0,-9.164510727E0,7.803592682E-1,4.754538536E0,1.035388111E1
1.141529220E0,-9.583553314E0,1.055832982E0,5.032404900E0,1.087586210E1
1.144053074E0,-1.006959629E1,1.350150228E0,5.379663467E0,1.149610604E1
1.146576928E0,-1.042642593E1,1.613659739E0,5.681159019E0,1.198289712E1
1.149100782E0,-1.050778198E1,1.821835399E0,5.896812439E0,1.218626125E1
1.151624637E0,-1.029212856E1,1.929512382E0,5.985346794E0,1.206131438E1
1.154148491E0,-9.866206169E0,1.941476464E0,5.942276001E0,1.167998284E1
1.156672345E0,-9.380164146E0,1.860120535E0,5.819942951E0,1.119460869E1
1.159196199E0,-8.874979019E0,1.683051586E0,5.638088226E0,1.064828409E1
1.161720001E0,-8.415258408E0,1.441376567E0,5.449055195E0,1.012849164E1
1.164243803E0,-8.048856735E0,1.165902853E0,5.305186749E0,9.710222997E0
1.166767605E0,-7.804789066E0,8.234301209E-1,5.254937649E0,9.444953109E0
1.169291407E0,-7.620542049E0,4.668995142E-1,5.298008442E0,9.292983898E0
1.171815210E0,-7.424031258E0,1.363908947E-1,5.449055195E0,9.210159885E0
1.174339012E0,-7.182356358E0,-1.100698411E-1,5.652445316E0,9.140486654E0
1.176862814E0,-6.854240417E0,-2.994019389E-1,5.901597977E0,9.049812810E0
1.179386616E0,-6.502495766E0,-4.214358926E-1,6.109773636E0,8.932490877E0
1.181910418E0,-6.155237198E0,-4.860421121E-1,6.267699718E0,8.798138534E0
1.184434220E0,-5.831906796E0,-5.195416212E-1,6.401698112E0,8.675413482E0
1.186958022E0,-5.551946640E0,-5.362913609E-1,6.490531445E0,8.557962278E0
1.189481824E0,-5.334199905E0,-5.338985324E-1,6.564708710E0,8.475502151E0
1.192005626E0,-5.142475128E0,-5.626124144E-1,6.598208427E0,8.384386538E0
1.194529428E0,-4.953442097E0,-5.985047817E-1,6.588637352E0,8.264680196E0
1.197053230E0,-4.756931305E0,-6.559324861E-1,6.514459610E0,8.093010990E0
1.199577032E0,-4.529613495E0,-7.157530785E-1,6.380162239E0,7.857236860E0
1.202100835E0,-4.127319813E0,-6.511468887E-1,6.246164322E0,7.514873907E0
1.204624637E0,-3.550350666E0,-4.621138871E-1,6.169594288E0,7.133192327E0
1.207148439E0,-3.390031576E0,-5.410770178E-1,6.104988098E0,7.003995867E0
1.209672241E0,-3.315854073E0,-6.296114326E-1,5.949454308E0,6.840124659E0
1.212196043E0,-3.179463148E0,-7.181459069E-1,5.812764645E0,6.664304335E0
1.214719845E0,-3.018844843E0,-8.500502706E-1,5.750551224E0,6.550179312E0
1.217243647E0,-2.868097067E0,-1.048654556E0,5.786443233E0,6.542826794E0
1.219767449E0,-2.686242580E0,-1.278365493E0,5.927918911E0,6.632521402E0
1.222291251E0,-2.480160713E0,-1.522732496E0,6.210271835E0,6.858380836E0
1.224815053E0,-2.319841623E0,-1.817049742E0,6.571887493E0,7.202294089E0
1.227338855E0,-2.188236237E0,-2.116451740E0,6.985845566E0,7.620353277E0
1.229862657E0,-2.011167526E0,-2.348555326E0,7.337889671E0,7.962733938E0
1.232386460E0,-1.783550143E0,-2.590529680E0,7.390532017E0,8.031927454E0
1.234910262E0,-1.513161182E0,-2.844168901E0,7.313961506E0,7.992057708E0
1.237434064E0,-1.309472203E0,-3.018844843E0,7.402495861E0,8.100931219E0
1.239957866E0,-1.247258782E0,-3.085843801E0,7.759325504E0,8.443057427E0
1.242481668E0,-1.149153113E0,-3.073879719E0,8.281260490E0,8.907781133E0
1.245005470E0,-9.816554785E-1,-2.949453115E0,8.767302513E0,9.302070442E0
1.247529272E0,-8.596215248E-1,-3.047558784E0,8.884550095E0,9.431956006E0
1.250053074E0,-6.726822853E-1,-3.282354355E0,8.740981102E0,9.361148551E0
1.252576876E0,-3.855435550E-1,-3.581457376E0,8.417651176E0,9.155999787E0
1.255100678E0,5.264209956E-2,-3.880859137E0,7.984251022E0,8.877618105E0
1.257624480E0,5.721837282E-1,-4.144069672E0,7.622934818E0,8.695392050E0
1.260148282E0,1.046261668E0,-4.429114819E0,7.419245720E0,8.703845622E0
1.262672085E0,1.441376567E0,-4.733003139E0,7.450352192E0,8.943524636E0
1.265195887E0,1.659123421E0,-5.037190914E0,7.632505894E0,9.294144880E0
1.267719689E0,1.757229090E0,-5.348556995E0,7.843074322E0,9.654466884E0
1.270243491E0,1.764407635E0,-5.642873764E0,7.974679470E0,9.927269074E0
1.272767293E0,1.663909078E0,-5.894419670E0,8.046463966E0,1.011228753E1
1.275291095E0,1.544267893E0,-6.119344711E0,7.977072716E0,1.017176642E1
1.277814897E0,1.422233939E0,-6.294020653E0,7.831110477E0,1.014710484E1
1.280338699E0,1.304686546E0,-6.454638958E0,7.682755470E0,1.011875994E1
1.282862501E0,1.132403374E0,-6.569494724E0,7.553243637E0,1.007432815E1
1.285386303E0,9.194421172E-1,-6.679564476E0,7.426424026E0,1.003063952E1
1.287910105E0,6.559324861E-1,-6.748956203E0,7.268497944E0,9.940307823E0
1.290433907E0,3.759722710E-1,-6.813562393E0,7.110571384E0,9.855263216E0
1.292957710E0,1.076770201E-1,-6.847062111E0,6.957131863E0,9.761943333E0
1.295481512E0,-8.614161611E-2,-6.811169624E0,6.799205780E0,9.624377968E0
1.298005314E0,-3.089732230E-1,-6.765706062E0,6.622136593E0,9.472219171E0
1.300529116E0,-5.697908998E-1,-6.686742783E0,6.605386734E0,9.416385964E0
1.303052918E0,-9.314061999E-1,-6.591030121E0,6.835097790E0,9.540846784E0
1.305576720E0,-1.527518153E0,-6.435197353E0,7.263712406E0,9.823777003E0
1.308100522E0,-2.264806747E0,-6.222236156E0,7.685148239E0,1.014431249E1
1.310624324E0,-3.054737091E0,-5.966204166E0,8.032107353E0,1.046144155E1
1.313148126E0,-3.840181351E0,-5.690730572E0,8.254939079E0,1.073663944E1
1.315671928E0,-4.555934429E0,-5.405984402E0,8.365009308E0,1.095237813E1
1.318195730E0,-5.214259624E0,-5.168796062E0,8.381758690E0,1.114265834E1
1.320719532E0,-5.807978630E0,-4.970191956E0,8.295617104E0,1.128063327E1
1.323243335E0,-6.329913139E0,-4.771587372E0,8.096714020E0,1.133104692E1
1.325767137E0,-6.780063152E0,-4.651647091E0,7.831110477E0,1.135488302E1
1.328290939E0,-7.167999268E0,-4.577469826E0,7.550850868E0,1.137316105E1
1.330814741E0,-7.486244678E0,-4.548755646E0,7.249355316E0,1.137049646E1
1.333338543E0,-7.697112083E0,-4.412364960E0,6.859025955E0,1.121430943E1
1.335862345E0,-7.907680511E0,-4.414757729E0,6.588637352E0,1.119962674E1
1.338386147E0,-8.211868286E0,-4.599005222E0,6.500102520E0,1.143839860E1
1.340909949E0,-8.609076500E0,-4.809872627E0,6.478567123E0,1.179927561E1
1.343433751E0,-9.001798630E0,-4.998905659E0,6.401698112E0,1.212448659E1
1.345957553E0,-9.274879456E0,-5.104189873E0,6.188736439E0,1.226281378E1
1.348481355E0,-9.483055115E0,-5.154438972E0,5.879763603E0,1.229098025E1
1.351005157E0,-9.569196701E0,-5.111368179E0,5.477769375E0,1.215325337E1
1.353528960E0,-9.550054550E0,-4.972584724E0,5.068297386E0,1.190032685E1
1.356052762E0,-9.451948166E0,-4.728217602E0,4.673182487E0,1.155569126E1
1.358576564E0,-9.274879456E0,-4.433900356E0,4.295116425E0,1.114140415E1
1.361100366E0,-9.020941734E0,-4.170390606E0,3.978965044E0,1.070521884E1
1.363624168E0,-8.760123253E0,-3.904787540E0,3.708575964E0,1.028302780E1
1.366147970E0,-8.494221687E0,-3.691826344E0,3.452244759E0,9.884299555E0
1.368671772E0,-8.259724617E0,-3.514458179E0,3.205784082E0,9.531606298E0
1.371195574E0,-8.089534760E0,-3.406781197E0,3.006880760E0,9.278365301E0
1.373719376E0,-7.991429329E0,-3.390031576E0,2.836990356E0,9.132566512E0
1.376243178E0,-7.871788502E0,-3.423531055E0,2.691028118E0,8.995957505E0
1.378766980E0,-7.771289825E0,-3.533600807E0,2.580958366E0,8.918555169E0
1.381290782E0,-7.711469173E0,-3.691826344E0,2.504088879E0,8.908804615E0
1.383814585E0,-7.622934818E0,-3.854538202E0,2.470589399E0,8.892154518E0
1.386338387E0,-7.567600727E0,-4.029214382E0,2.475374937E0,8.923599631E0
1.388862189E0,-7.529315472E0,-4.194318771E0,2.508874655E0,8.976488927E0
1.391385991E0,-7.510172844E0,-4.354937077E0,2.554637194E0,9.049549396E0
1.393909793E0,-7.517351627E0,-4.486542225E0,2.609672308E0,9.135098586E0
1.396433595E0,-7.574779034E0,-4.618147850E0,2.659921408E0,9.261735737E0
1.398957397E0,-7.661220074E0,-4.682754040E0,2.707777977E0,9.378408180E0
1.401481199E0,-7.761718273E0,-4.697110653E0,2.791526794E0,9.492088331E0
1.404005001E0,-7.883752346E0,-4.711467743E0,2.896811008E0,9.630316369E0
1.406528803E0,-8.034500122E0,-4.709074974E0,3.028416157E0,9.792848602E0
1.409052605E0,-8.180761337E0,-4.723432064E0,3.167499065E0,9.963368750E0
1.411576407E0,-8.266902924E0,-4.656432629E0,3.308675528E0,1.004845175E1
1.414100210E0,-8.439186096E0,-4.677968502E0,3.382853031E0,1.022482009E1
1.416624012E0,-8.731410027E0,-4.805087090E0,3.411566973E0,1.053400077E1
1.419147814E0,-9.030512810E0,-4.958227634E0,3.433102369E0,1.085911482E1
1.421671616E0,-9.322735786E0,-5.068297386E0,3.449851990E0,1.115806971E1
1.424195418E0,-9.569196701E0,-5.173581600E0,3.442673683E0,1.140997258E1
1.426719220E0,-9.774979591E0,-5.281258583E0,3.445066452E0,1.163229991E1
1.429243022E0,-9.954740524E0,-5.370092392E0,3.500101328E0,1.183999411E1
1.431766824E0,-1.000738239E1,-5.468197823E0,3.547957659E0,1.194306884E1
1.434290626E0,-9.832706451E0,-5.494519234E0,3.567100286E0,1.181507775E1
1.436814428E0,-9.377771378E0,-5.358128071E0,3.516851187E0,1.135871360E1
1.439338230E0,-8.762516975E0,-5.269294739E0,3.423531055E0,1.078275177E1
1.441862032E0,-8.391329765E0,-5.429912567E0,3.433102369E0,1.056809148E1
1.444385835E0,-8.307580948E0,-5.743372440E0,3.524029493E0,1.069677578E1
1.446909637E0,-8.374580383E0,-6.167201042E0,3.593421459E0,1.100366498E1
1.449433439E0,-8.585148811E0,-6.610172749E0,3.612564087E0,1.142146152E1
1.451957241E0,-8.870193481E0,-7.079464912E0,3.610171080E0,1.190934470E1
1.454481043E0,-9.166903496E0,-7.464709282E0,3.646063566E0,1.237124828E1
1.457004845E0,-9.413662910E0,-7.752147198E0,3.687040567E0,1.273998052E1
1.459528647E0,-9.514162064E0,-7.895716667E0,3.727718592E0,1.291346225E1
1.462052449E0,-9.571589470E0,-7.931608677E0,3.785146236E0,1.299434774E1
1.464576251E0,-9.617053032E0,-7.924430370E0,3.849752426E0,1.304242690E1
1.467100053E0,-9.585947037E0,-7.876574039E0,3.888037682E0,1.300183203E1
1.469623855E0,-9.554840088E0,-7.768897057E0,3.907180309E0,1.291962803E1
1.472147657E0,-9.518947601E0,-7.606184959E0,3.900001764E0,1.279353066E1
1.474671460E0,-9.518947601E0,-7.416852951E0,3.849752426E0,1.266651747E1
1.477195262E0,-9.533304214E0,-7.239784241E0,3.811467409E0,1.256286786E1
1.479719064E0,-9.609874725E0,-7.069893837E0,3.730111361E0,1.249987287E1
1.482242866E0,-9.715159416E0,-6.906882763E0,3.602992773E0,1.245274704E1
1.484766668E0,-9.899705887E0,-6.772884369E0,3.490530014E0,1.249239525E1
1.487290470E0,-1.007438183E1,-6.681957245E0,3.323032379E0,1.253731495E1
1.489814272E0,-1.026341438E1,-6.595815659E0,3.174677372E0,1.260638867E1
1.492338074E0,-1.041685390E1,-6.550352097E0,3.011666298E0,1.266838947E1
1.494861876E0,-1.054128075E1,-6.471388817E0,2.853740215E0,1.269414456E1
1.497385678E0,-1.061545849E1,-6.401698112E0,2.650350094E0,1.267651582E1
1.499909480E0,-1.064656544E1,-6.315556049E0,2.453839540E0,1.261970413E1
1.502433282E0,-1.064177990E1,-6.217450619E0,2.260020971E0,1.253043760E1
1.504957085E0,-1.067049313E1,-6.128916264E0,2.087737799E0,1.248125343E1
1.507480887E0,-1.067288589E1,-6.054738522E0,1.910369754E0,1.241852908E1
1.510004689E0,-1.064656544E1,-5.999703884E0,1.711765528E0,1.234001392E1
1.512528491E0,-1.062263680E1,-5.920740604E0,1.513161182E0,1.225500871E1
1.515052293E0,-1.061067295E1,-5.846263885E0,1.299900889E0,1.218420798E1
1.517576095E0,-1.055563831E1,-5.760122299E0,1.070189953E0,1.207252317E1
1.520099897E0,-1.046949673E1,-5.669195175E0,8.066803217E-1,1.193318351E1
1.522623699E0,-1.040249729E1,-5.580660820E0,4.740779996E-1,1.181441810E1
1.525147501E0,-1.037348461E1,-5.492125988E0,-5.503492057E-2,1.173778768E1
1.527671303E0,-1.036151981E1,-5.415555954E0,-5.051847100E-1,1.170233100E1
1.530195105E0,-1.037348461E1,-5.341378212E0,-8.258228898E-1,1.169707175E1
